"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1561322_at",-0.0927463047896016,2.33984923784298,-3.58560278475559,0.000487385536728915,0.00260767239658024,-1.07731825722773
"225871_at",-1.26522571039428,5.31319894171074,-3.58544629795066,0.000487649396023204,0.00260882883831396,-1.0778262018109
"206792_x_at",0.715109122696187,10.9722132612479,3.58502454650248,0.00048836120148831,0.00261217860194499,-1.07919508688123
"1552367_a_at",-0.62505716707977,2.64087252566116,-3.58501868805328,0.000488371095913702,0.00261217860194499,-1.07921410082537
"1564287_at",-0.205935881888607,2.38790253524793,-3.58494958176419,0.000488487824879157,0.00261254737604107,-1.07943838749374
"230061_at",-1.1221615252823,5.49261045016529,-3.58479084534014,0.000488756049851569,0.00261372623490166,-1.07995355844182
"224312_x_at",0.487453724179257,6.92476444838017,3.58470184885233,0.000488906492554999,0.00261416311786285,-1.08024238395434
"230816_at",-0.0635606978919947,2.32827921739669,-3.58468595142918,0.000488933370704444,0.00261416311786285,-1.08029397618448
"203371_s_at",-0.524315430140907,8.07333582602479,-3.58455662145143,0.000489152083807113,0.0026150767754135,-1.08071368653916
"228512_at",0.607240657454708,5.99041993469421,3.58402050133215,0.00049005971524959,0.00261967294987009,-1.08245340957865
"205781_at",0.553810819974512,5.32186338606612,3.58398684676404,0.000490116744192061,0.00261972167256828,-1.08256261249205
"243435_at",0.986660027092721,4.83241052757025,3.58382184770906,0.000490396432029146,0.00262096040285372,-1.08309799227182
"44673_at",-0.853900250906148,4.07227936295041,-3.58378312510262,0.000490462092064577,0.00262105511520191,-1.0832236343603
"230645_at",-1.0869667113247,3.40185054390083,-3.5837524379954,0.000490514132591207,0.00262107703278188,-1.08332320312697
"226661_at",0.968638091835374,4.6698651656281,3.58346832954818,0.000490996183640769,0.00262339649570595,-1.08424500154355
"241577_at",1.42269507528673,5.04774867670248,3.58340940919572,0.000491096210665797,0.00262367454740595,-1.08443616303167
"229909_at",1.08249239967927,5.42402425180992,3.58305939900797,0.00049169080746484,0.00262659451862629,-1.08557168564894
"1557636_a_at",-0.0977568992596369,2.33894803913223,-3.58288567583593,0.000491986180475782,0.00262791563281686,-1.08613525489286
"226848_at",0.913940121956976,5.50758887066942,3.58244144745903,0.000492742242335782,0.00263169699127761,-1.08757626045542
"241026_at",0.614139813853493,3.33013292189256,3.58237897717963,0.000492848652600149,0.00263200821263071,-1.087778892471
"208759_at",0.65321037860627,7.77748351109917,3.58219647113787,0.000493159652981851,0.00263341185924238,-1.0883708627438
"224650_at",1.47216918212267,9.05517385349587,3.58201790706187,0.000493464115350539,0.00263478032292878,-1.08895002347539
"216680_s_at",0.648696030176994,5.79359480379339,3.58160772746212,0.000494164168116089,0.00263826051086292,-1.09028032569888
"200906_s_at",0.853279332051976,8.7842123841405,3.58150983307772,0.000494331382814963,0.00263889556291819,-1.09059780047107
"1553589_a_at",1.50572917311932,4.76109299261157,3.58146564456052,0.000494406879305463,0.00263904091828822,-1.09074110302415
"211423_s_at",-1.32558021068784,7.05904061707438,-3.58138269000033,0.000494548637338972,0.00263953990106485,-1.09101011929791
"219481_at",0.744179908987516,6.19811819254545,3.58125950026264,0.000494759222611031,0.00264040610017161,-1.09140960638581
"226986_at",0.602949378615335,6.73141967944628,3.58121194235129,0.000494840542579508,0.0026405823409657,-1.09156382707757
"239451_at",0.470214621074069,3.08277431849587,3.58114060245549,0.000494962551372923,0.00264097565105051,-1.0917951648424
"227256_at",0.985844850304263,6.34282783475207,3.58098347333378,0.000495231381045192,0.00264215220127302,-1.09230468290459
"1561121_at",0.430081866888552,3.08992350408264,3.58088816734968,0.000495394505665899,0.00264276462067353,-1.09261372008755
"232425_at",-0.259770919787926,2.43808650747934,-3.5808239384649,0.000495504467693425,0.00264309334352566,-1.09282198358232
"238193_at",0.681937802648167,3.42504801659504,3.58068728494978,0.000495738499814602,0.0026440837457188,-1.09326507543167
"221839_s_at",0.700336041281606,8.22790995078512,3.58065639559856,0.000495791415219878,0.00264410804010406,-1.09336523064328
"206467_x_at",0.39797306073526,3.53533122198347,3.58061553244445,0.000495861424570913,0.00264422348467909,-1.0934977237077
"1556366_s_at",-0.199943323778883,2.358697136,-3.58058043904333,0.000495921556263804,0.00264428623841657,-1.09361150818216
"41856_at",0.382025204614786,5.0493623545124,3.58050777797083,0.000496046081135234,0.0026446922950823,-1.09384709668115
"207499_x_at",0.304747290270893,4.79422692768595,3.58007149151889,0.000496794399761476,0.0026484237331278,-1.09526158424398
"1552627_a_at",-0.313802496165168,2.49312366542975,-3.57999865913086,0.000496919425647994,0.00264883197789842,-1.09549770114271
"225629_s_at",-0.641025884248961,10.344280891562,-3.57947162650618,0.00049782502850987,0.00265340060769908,-1.09720618427565
"227273_at",-0.800713360307186,6.13403952755372,-3.57939721212767,0.000497953020570967,0.00265382409588826,-1.09744739724175
"205437_at",0.7290042614287,5.22265055781818,3.57933772437847,0.000498055361306557,0.00265411080696257,-1.09764022288116
"1555761_x_at",0.390570706747148,3.87692198402479,3.57915861101242,0.0004983636218652,0.00265549469111001,-1.09822079151902
"205806_at",-0.292633534549231,3.9064198038843,-3.57866927944145,0.000499206697559451,0.00265954944004362,-1.0998067657434
"204649_at",0.493133797916258,4.82153087340496,3.57866047861037,0.000499221872943167,0.00265954944004362,-1.09983528854697
"228500_at",-0.426458870548113,3.80069537453719,-3.57859282860345,0.000499338537241248,0.00265991178133917,-1.10005453502836
"208737_at",0.681844137362472,10.2799962572479,3.5784389271213,0.00049960404046368,0.00266106682049213,-1.10055330092731
"242038_at",-0.156187181361428,2.3542759285124,-3.57839195636765,0.000499685098623058,0.0026612393110477,-1.10070552090488
"204079_at",-1.12080615659905,7.73475911761983,-3.57814445310506,0.000500112423948391,0.0026632557494281,-1.10150758790592
"221011_s_at",0.879737356924724,6.58710912696694,3.57808150591907,0.000500221160060599,0.00266357537264445,-1.10171156944007
"237161_at",-0.113428788141415,2.3393884062314,-3.57780171847927,0.000500704740074144,0.00266589070635445,-1.10261819087081
"1570645_at",-0.152719793798669,2.35188973468595,-3.57767159698099,0.000500929790246855,0.002666829238729,-1.10303981627128
"212938_at",-0.243017124506799,2.46216333063636,-3.57758508906708,0.000501079461874312,0.00266736633024808,-1.10332011617679
"233193_x_at",0.451655395946226,5.60041005345455,3.57741260697299,0.000501378007691831,0.00266869573311437,-1.10387897029492
"238742_x_at",0.688427101540128,5.55637083292562,3.57719015868537,0.000501763286916976,0.00267048649004046,-1.10459968632312
"230328_at",0.554077654802563,4.08119005764463,3.57681939905297,0.000502406061735699,0.00267364720901298,-1.1058008398625
"1557608_a_at",-0.0978412381849889,2.33711859159504,-3.57670580413393,0.00050260315332872,0.0026744357574937,-1.106168834324
"221268_s_at",-0.333948644860872,2.44210190755372,-3.57664691743054,0.000502705352765891,0.00267471926454604,-1.10635959602034
"1556420_s_at",0.577551894187178,5.20484649539669,3.57659369779171,0.000502797733737196,0.00267495048088754,-1.10653199725387
"213735_s_at",-0.617855179021024,11.7490992010992,-3.57639298863916,0.000503146277641008,0.00267642299518095,-1.10718216166476
"219606_at",0.379293259440593,2.79943694640496,3.57637794085341,0.00050317241824353,0.00267642299518095,-1.10723090531547
"201468_s_at",-1.43468316193786,8.93184908463636,-3.57624789976864,0.000503398375480684,0.00267736441433914,-1.10765213496694
"218409_s_at",0.935445113258443,7.83026008038017,3.57595353905337,0.000503910205625535,0.00267967288739443,-1.10860558386869
"238646_at",-0.913651390729686,4.44820383319008,-3.57594190965991,0.000503930436729575,0.00267967288739443,-1.10864325074932
"1561333_at",-0.054158390501164,2.3303868236281,-3.57552629455867,0.000504653966128528,0.00268307465217988,-1.10998933731735
"225544_at",1.13586116138626,7.26610296426446,3.57549246382685,0.000504712903970734,0.00268307465217988,-1.11009890211856
"223748_at",1.70545006293661,6.52937253070248,3.5754641071962,0.000504762310172216,0.00268307465217988,-1.11019073775573
"243158_at",0.706661290585385,3.49578212540496,3.57546172897159,0.000504766453997664,0.00268307465217988,-1.11019843983496
"224723_x_at",-0.611553112441248,9.26342484071901,-3.57534229620228,0.000504974595302791,0.00268392009314476,-1.11058522752977
"208140_s_at",0.809096707189441,5.16464212585124,3.57525402984796,0.000505128473435678,0.00268447699116404,-1.11087107487547
"215203_at",0.731131657977329,5.86123956041322,3.57462303625068,0.000506229798688747,0.00269006844623455,-1.11291435870507
"212775_at",1.0976343573789,7.8536091261405,3.57444325118208,0.000506544007061653,0.00269147653897919,-1.11349648557853
"213554_s_at",-0.801950034713308,7.77388628090909,-3.57429911375242,0.000506796047389856,0.00269233020408427,-1.11396317174962
"224548_at",-0.157472122570174,2.34673521058678,-3.57429505042602,0.000506803154283225,0.00269233020408427,-1.11397632771155
"209060_x_at",0.785122147261836,5.06342947476033,3.57418812742586,0.000506990199984594,0.00269306219607089,-1.1143225113962
"222490_at",0.688303174838747,6.9706069778843,3.57408985004395,0.000507162178944044,0.00269371402115462,-1.11464069587013
"1568616_a_at",-0.207032703416874,2.64791908008264,-3.574005372792,0.000507310052589595,0.00269423770037262,-1.11491419517607
"222474_s_at",-0.977060933139763,6.25371663128926,-3.57382260855974,0.000507630112463989,0.00269567564092547,-1.11550588562915
"206592_s_at",0.604175538708652,8.96915980176033,3.57353899973823,0.000508127150489327,0.00269798498153855,-1.11642400729514
"244373_at",0.553198190557671,3.45366231072727,3.57351816499158,0.000508163682485305,0.00269798498153855,-1.11649145292334
"230970_at",0.726434422469433,3.30235409749587,3.57311807187728,0.000508865693560631,0.00270144982963661,-1.11778656104469
"1569624_at",-0.426035875976827,2.49651391841322,-3.57299872134349,0.000509075285491259,0.0027023001198286,-1.1181728780749
"229366_at",0.946699450645323,5.88717678375207,3.57284385588118,0.00050934736677903,0.00270348192201179,-1.11867413526945
"239903_at",0.85790796770077,3.5933790433719,3.5720360128028,0.00051076888338083,0.00271076380303309,-1.12128861846519
"226798_at",-0.37865986173815,2.92587248600826,-3.57195535681929,0.000510911014632403,0.00271108750686437,-1.12154962529374
"229261_at",0.887594811496014,4.11456615593388,3.57194512513893,0.000510929047475637,0.00271108750686437,-1.12158273518738
"243304_at",0.628549148355739,4.15254930032231,3.57151533273754,0.000511687078678677,0.00271458782469176,-1.12297348168102
"225388_at",1.0284636433235,4.17793866146281,3.57151480325336,0.000511688013192012,0.00271458782469176,-1.12297519493253
"212536_at",-0.955282014468374,6.54330207947107,-3.57119235349165,0.000512257420327144,0.00271729155517873,-1.12401850729145
"40020_at",1.1741186125079,3.9264736237686,3.57116992271312,0.000512297052597756,0.00271729155517873,-1.12409108106764
"232902_s_at",-0.712663838679916,5.2346095461157,-3.57090189466283,0.000512770847269689,0.00271922960481718,-1.12495824533018
"232784_at",0.66387435681614,5.57808862402479,3.5709003118356,0.000512773646470064,0.00271922960481718,-1.12496336617257
"226395_at",-0.918570496280041,7.05144711476033,-3.57087882854184,0.000512811640699953,0.00271922960481718,-1.1250328698258
"1558385_at",0.298029347205294,3.25057209927273,3.56958935755913,0.000515097003521341,0.00273108307481859,-1.12920400256506
"203194_s_at",0.742748401684925,4.65486544233884,3.56951934212758,0.00051522136839193,0.00273147758332481,-1.12943045108274
"202740_at",-0.854747925144287,7.04471039132231,-3.56879109977476,0.000516516589723702,0.00273807878060339,-1.13178556791341
"203787_at",-0.943477194991019,7.1437992347686,-3.56829390163655,0.00051740264993649,0.00274250992586307,-1.13339327099781
"209058_at",0.377634614343799,11.7960898056198,3.56812547986474,0.000517703120633787,0.00274383657625555,-1.13393782617763
"204866_at",1.07268029874882,6.89874774339669,3.56800162187768,0.000517924192950179,0.00274474219730067,-1.13433828081139
"212104_s_at",0.679777769223907,8.909006718,3.56790923561866,0.000518089149842288,0.0027453502876165,-1.13463697451351
"233129_at",-0.28008842116858,2.37896485438017,-3.56786323580311,0.000518171301611003,0.00274551951890509,-1.13478569403407
"208124_s_at",-0.157329865174785,2.36655476034711,-3.56730502491006,0.000519169199121523,0.00275054030639237,-1.13659029220075
"228275_at",-0.489907871468916,2.85575602894215,-3.56694768355863,0.000519808959685807,0.00275366290774358,-1.13774539463056
"1557835_at",0.884444679304841,3.71073481623967,3.566764206888,0.000520137733284597,0.00275513762520203,-1.13833844488619
"244868_at",0.676465743772023,4.27728186143802,3.56636171472106,0.000520859650351402,0.00275869431201811,-1.13963933101247
"220390_at",0.69060813147679,3.35540717746281,3.5660928022151,0.000521342503339902,0.00276098424739531,-1.14050841119918
"227247_at",1.0013083021046,5.41184546635537,3.56599321335699,0.000521521429911519,0.00276166432740071,-1.14083025228726
"1565832_at",-0.134936082689503,2.36780530169421,-3.56582544573607,0.000521822981064555,0.00276299355894873,-1.14137241012178
"206507_at",0.458429027669641,5.63185475479339,3.5657329855731,0.000521989242381641,0.00276360625808233,-1.14167119557772
"1565651_at",0.540187470809932,3.24244316522314,3.56566026488414,0.00052212004341023,0.00276403111671711,-1.1419061884354
"230713_at",0.917807515481861,5.58030156709091,3.56544213860485,0.000522512567665145,0.0027658412854189,-1.14261102815445
"203648_at",0.539225909674156,6.9247112665124,3.56539496189425,0.000522597500073782,0.00276602307033243,-1.14276346746989
"208691_at",0.845756682656024,10.9140621224876,3.5652242581739,0.000522904927479141,0.00276738233568116,-1.14331503870108
"202092_s_at",-0.554264479134095,4.42757802330579,-3.56512835176287,0.000523077724172432,0.00276802889751526,-1.14362491841692
"233836_at",0.576743158414003,3.51102101536364,3.56484225902299,0.000523593503911877,0.00277049016030019,-1.14454926227759
"201288_at",0.804473389228429,10.6717233334298,3.56459729103792,0.000524035523592449,0.00277256069793083,-1.14534068758912
"213574_s_at",0.57243851424993,9.28202095844628,3.56422107752594,0.000524715048062385,0.00277588730070739,-1.14655604619676
"200766_at",1.28266433207799,7.9210696526281,3.5639041318943,0.000525288166867031,0.00277865039894107,-1.1475798593933
"223299_at",0.856116628259551,7.76187111166116,3.5638584912743,0.000525370745422035,0.00277881837147623,-1.14772728388851
"235253_at",0.690697340801995,5.11884008583471,3.56328384126038,0.000526411520613732,0.00278405396494059,-1.1495833396293
"244293_at",-0.588447687742669,2.85022478590083,-3.56306116773657,0.000526815337641809,0.0027859201649643,-1.15030248541289
"204884_s_at",-0.163419673082039,2.35838839546281,-3.56255637910549,0.000527731851204016,0.00279049699850867,-1.15193261495183
"228393_s_at",0.77638734665889,6.37743103690083,3.56216367541385,0.000528445899271535,0.0027940024700388,-1.15320065612681
"225378_at",-0.799700234207068,6.32555519191736,-3.56191298243979,0.00052890220767412,0.0027961446726535,-1.15401008530873
"214095_at",0.890639973203593,4.92227367071074,3.56180134494844,0.000529105528534371,0.00279694912236457,-1.15437052194098
"238469_at",-0.630214438197979,2.71750051047107,-3.56165803469011,0.000529366641823305,0.00279805888840769,-1.15483320497975
"214253_s_at",0.593429020727342,4.44845629367769,3.56154959447191,0.000529564302210674,0.00279883308104095,-1.15518329867187
"203579_s_at",-0.645462603099594,5.19554379261157,-3.56113801390256,0.000530315148287682,0.00280253051736217,-1.1565119871118
"206157_at",-1.57649679137955,3.45086161759504,-3.56087040227763,0.000530803890673424,0.00280484224630999,-1.15737584005055
